Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
FD,Regular,Breakfast,40.348,OUT010,1998,Small,Tier 3,Grocery Store,39.948,17.25,0.209600084,26
FD,Regular,Meat,153.4314,OUT045,2002,Small,Tier 2,Supermarket Type1,2482.1024,9.3,0.033505804,22
FD,Low Fat,Canned,78.8986,OUT045,2002,Small,Tier 2,Supermarket Type1,1635.8706,17.25,0.072986772,22
DR,Low Fat,Soft Drinks,153.1998,OUT017,2007,Small,Tier 2,Supermarket Type1,3383.5956,17.85,0.024961677,17
NC,Non-Edible,Health and Hygiene,101.6674,OUT027,1985,Medium,Tier 3,Supermarket Type3,1426.1436,13.825000000000001,0.092433518,39
FD,Low Fat,Snack Foods,217.585,OUT035,2004,Small,Tier 2,Supermarket Type1,4327.7,9.8,0.026081567,20
DR,Low Fat,Hard Drinks,127.1336,OUT013,1987,High,Tier 3,Supermarket Type1,3579.3408,18.85,0.09079168,37
NC,Non-Edible,Health and Hygiene,158.2604,OUT035,2004,Small,Tier 2,Supermarket Type1,2693.8268,9.695,0.113917889,20
FD,Low Fat,Frozen Foods,138.118,OUT049,1999,Medium,Tier 1,Supermarket Type1,1957.452,10.0,0.045928229,25
DR,Low Fat,Hard Drinks,172.9422,OUT013,1987,High,Tier 3,Supermarket Type1,2931.5174,16.6,0.135620265,37
FD,Low Fat,Snack Foods,259.6962,OUT035,2004,Small,Tier 2,Supermarket Type1,5438.9202,18.25,0.077709902,20
NC,Non-Edible,Household,170.579,OUT010,1998,Small,Tier 3,Grocery Store,509.337,5.82,0.134975628,26
FD,Low Fat,Frozen Foods,62.151,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769,9.31,0.037955094,27
FD,Low Fat,Snack Foods,214.0218,OUT045,2002,Small,Tier 2,Supermarket Type1,2564.6616,18.25,0.076125668,22
FD,Low Fat,Snack Foods,178.337,OUT049,1999,Medium,Tier 1,Supermarket Type1,1411.496,19.7,0.067039526,25
DR,Low Fat,Soft Drinks,127.1652,OUT045,2002,Small,Tier 2,Supermarket Type1,1291.652,6.865,0.014021626,22
FD,Regular,Dairy,184.4608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376,11.35,0.023358738,25
FD,Low Fat,Snack Foods,169.0816,OUT035,2004,Small,Tier 2,Supermarket Type1,5201.2296,17.7,0.029933275,20
NC,Non-Edible,Household,124.6046,OUT027,1985,Medium,Tier 3,Supermarket Type3,2863.6058,19.275,0.111777297,39
FD,Low Fat,Baking Goods,177.866,OUT046,1997,Small,Tier 1,Supermarket Type1,1078.596,20.85,0.032448523,27
FD,Regular,Snack Foods,97.0068,OUT046,1997,Small,Tier 1,Supermarket Type1,1846.9292,17.25,0.047266211,27
FD,Low Fat,Frozen Foods,38.419,OUT049,1999,Medium,Tier 1,Supermarket Type1,476.047,15.35,0.01404119,25
FD,Low Fat,Fruits and Vegetables,151.805,OUT013,1987,High,Tier 3,Supermarket Type1,2696.49,13.65,0.04917754,37
NC,Non-Edible,Health and Hygiene,49.1034,OUT010,1998,Small,Tier 3,Grocery Store,194.4136,15.2,0.020280476,26
FD,Low Fat,Dairy,178.0344,OUT045,2002,Small,Tier 2,Supermarket Type1,535.3032,6.38,0.031962866,22
NC,Non-Edible,Health and Hygiene,56.293,OUT027,1985,Medium,Tier 3,Supermarket Type3,2546.685,6.6425,0.054376275,39
FD,Regular,Dairy,97.2726,OUT010,1998,Small,Tier 3,Grocery Store,195.7452,6.905,0.063850971,26
FD,Regular,Frozen Foods,110.1544,OUT019,1985,Small,Tier 1,Grocery Store,111.8544,9.836666666666666,0.060154968,39
FD,Regular,Starchy Foods,183.9924,OUT027,1985,Medium,Tier 3,Supermarket Type3,6478.234,12.768333333333333,0.134441765,39
DR,Low Fat,Hard Drinks,44.777,OUT013,1987,High,Tier 3,Supermarket Type1,605.878,15.7,0.03067808,37
FD,Regular,Fruits and Vegetables,177.0054,OUT035,2004,Small,Tier 2,Supermarket Type1,2976.7918,15.2,0.103758647,20
FD,Regular,Meat,182.1608,OUT027,1985,Medium,Tier 3,Supermarket Type3,5880.3456,13.48875,0.136701678,39
FD,Low Fat,Fruits and Vegetables,222.0772,OUT019,1985,Small,Tier 1,Grocery Store,889.5088,11.7775,0.308145448,39
FD,Regular,Dairy,112.9176,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528,10.06625,0.074806196,39
FD,Low Fat,Baking Goods,93.0462,OUT035,2004,Small,Tier 2,Supermarket Type1,1110.5544,8.355,0.013926425,20
NC,Non-Edible,Others,122.173,OUT013,1987,High,Tier 3,Supermarket Type1,2586.633,12.15,0.006754117,37
FD,Low Fat,Snack Foods,238.7564,OUT018,2009,Medium,Tier 3,Supermarket Type2,1906.8512,13.35,0.02948171,15
NC,Non-Edible,Health and Hygiene,122.373,OUT046,1997,Small,Tier 1,Supermarket Type1,2586.633,17.0,0.052209303,27
FD,Regular,Frozen Foods,93.1804,OUT049,1999,Medium,Tier 1,Supermarket Type1,1378.206,17.35,0.041538713,25
FD,Low Fat,Snack Foods,88.383,OUT019,1985,Small,Tier 1,Grocery Store,89.883,13.225000000000001,0.13064231,39
NC,Non-Edible,Household,115.0518,OUT013,1987,High,Tier 3,Supermarket Type1,683.1108,9.1,0.055382616,37
FD,Low Fat,Fruits and Vegetables,54.1298,OUT046,1997,Small,Tier 1,Supermarket Type1,1348.245,6.13,0.048676777000000004,27
FD,Low Fat,Fruits and Vegetables,55.4272,OUT019,1985,Small,Tier 1,Grocery Store,111.8544,12.665,0.041970938,39
FD,Regular,Starchy Foods,226.9062,OUT013,1987,High,Tier 3,Supermarket Type1,4514.124,19.2,0.005583951,37
DR,Low Fat,Hard Drinks,233.8616,OUT018,2009,Medium,Tier 3,Supermarket Type2,937.4464,8.895,0.075757177,15
FD,Low Fat,Fruits and Vegetables,188.1872,OUT049,1999,Medium,Tier 1,Supermarket Type1,2458.1336,19.75,0.012467648,25
FD,Low Fat,Dairy,264.3568,OUT018,2009,Medium,Tier 3,Supermarket Type2,4745.8224,10.895,0.137368051,15
FD,Low Fat,Fruits and Vegetables,91.0146,OUT027,1985,Medium,Tier 3,Supermarket Type3,3466.1548,10.5975,0.092933158,39
NC,Non-Edible,Health and Hygiene,154.463,OUT017,2007,Small,Tier 2,Supermarket Type1,2503.408,10.3,0.117593973,17
FD,Regular,Fruits and Vegetables,148.2418,OUT017,2007,Small,Tier 2,Supermarket Type1,3089.9778,19.1,0.026018497,17
FD,Regular,Frozen Foods,111.3544,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528,4.555,0.034410585,25
NC,Non-Edible,Health and Hygiene,114.0492,OUT027,1985,Medium,Tier 3,Supermarket Type3,3938.8728,10.3775,0.02426524,39
NC,Non-Edible,Health and Hygiene,184.0608,OUT017,2007,Small,Tier 2,Supermarket Type1,2021.3688,16.2,0.176175402,17
FD,Regular,Canned,84.1224,OUT010,1998,Small,Tier 3,Grocery Store,170.4448,8.975,0.088257771,26
FD,Regular,Breakfast,128.7994,OUT049,1999,Medium,Tier 1,Supermarket Type1,1927.491,21.1,0.020750867,25
NC,Non-Edible,Others,110.2912,OUT045,2002,Small,Tier 2,Supermarket Type1,873.5296,17.75,0.111527348,22
FD,Regular,Breads,142.2838,OUT018,2009,Medium,Tier 3,Supermarket Type2,421.4514,12.8,0.114318263,15
FD,Regular,Dairy,98.1726,OUT017,2007,Small,Tier 2,Supermarket Type1,587.2356,6.905,0.038363204,17
FD,Regular,Frozen Foods,141.8838,OUT010,1998,Small,Tier 3,Grocery Store,280.9676,10.195,0.245483691,26
FD,Regular,Fruits and Vegetables,87.3856,OUT049,1999,Medium,Tier 1,Supermarket Type1,878.856,5.785,0.053930934,25
FD,Low Fat,Snack Foods,236.0248,OUT027,1985,Medium,Tier 3,Supermarket Type3,6636.6944,6.8725000000000005,0.018942606,39
FD,Low Fat,Canned,162.4894,OUT013,1987,High,Tier 3,Supermarket Type1,1779.6834,7.96,0.028339599,37
FD,Regular,Baking Goods,98.7384,OUT046,1997,Small,Tier 1,Supermarket Type1,492.692,8.3,0.030151351,27
FD,Regular,Fruits and Vegetables,145.5786,OUT045,2002,Small,Tier 2,Supermarket Type1,3900.9222,5.46,0.107274301,22
FD,Low Fat,Dairy,228.6352,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.528,13.35,0.102670882,25
FD,Regular,Canned,185.424,OUT046,1997,Small,Tier 1,Supermarket Type1,5219.872,5.46,0.032177405,27
DR,Regular,Soft Drinks,165.7868,OUT027,1985,Medium,Tier 3,Supermarket Type3,4913.604,13.105,0.039734882,39
FD,Regular,Frozen Foods,180.3318,OUT013,1987,High,Tier 3,Supermarket Type1,4149.9314,20.75,0.083536989,37
NC,Non-Edible,Household,119.0098,OUT049,1999,Medium,Tier 1,Supermarket Type1,2530.7058,6.59,0.026225693,25
FD,Low Fat,Canned,151.934,OUT017,2007,Small,Tier 2,Supermarket Type1,1837.608,7.55,0.0273235,17
FD,Low Fat,Frozen Foods,192.7478,OUT045,2002,Small,Tier 2,Supermarket Type1,2131.2258,20.85,0.03747983,22
NC,Non-Edible,Household,192.5136,OUT017,2007,Small,Tier 2,Supermarket Type1,2916.204,18.85,0.168531813,17
FD,Low Fat,Canned,218.4824,OUT018,2009,Medium,Tier 3,Supermarket Type2,1528.6768,15.2,0.021293909,15
NC,Non-Edible,Health and Hygiene,152.4656,OUT045,2002,Small,Tier 2,Supermarket Type1,2934.8464,10.1,0.030269774,22
FD,Low Fat,Canned,262.7226,OUT035,2004,Small,Tier 2,Supermarket Type1,3171.8712,10.0,0.025822315,20
FD,Low Fat,Fruits and Vegetables,100.27,OUT049,1999,Medium,Tier 1,Supermarket Type1,998.7,8.985,0.183688161,25
FD,Regular,Frozen Foods,99.7358,OUT035,2004,Small,Tier 2,Supermarket Type1,1105.8938,11.5,0.125579201,20
NC,Non-Edible,Health and Hygiene,61.5536,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804,15.675,0.077079177,39
NC,Non-Edible,Household,48.6376,OUT018,2009,Medium,Tier 3,Supermarket Type2,575.2512,19.85,0.026074491,15
NC,Non-Edible,Household,234.2958,OUT013,1987,High,Tier 3,Supermarket Type1,3739.1328,21.1,0.010593469,37
FD,Regular,Frozen Foods,112.6544,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056,4.555,0.034357169,27
FD,Low Fat,Frozen Foods,193.8478,OUT035,2004,Small,Tier 2,Supermarket Type1,2712.4692,20.85,0.037396901,20
DR,Low Fat,Hard Drinks,230.2694,OUT013,1987,High,Tier 3,Supermarket Type1,4567.388,7.905,0.064011067,37
FD,Regular,Fruits and Vegetables,228.4694,OUT045,2002,Small,Tier 2,Supermarket Type1,5480.8656,6.78,0.085981978,22
FD,Low Fat,Fruits and Vegetables,186.224,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448,10.89,0.040318693,39
FD,Regular,Canned,185.9266,OUT045,2002,Small,Tier 2,Supermarket Type1,2581.9724,15.0,0.161762835,22
FD,Low Fat,Snack Foods,164.8868,OUT046,1997,Small,Tier 1,Supermarket Type1,2456.802,17.6,0.104878967,27
FD,Regular,Fruits and Vegetables,77.8012,OUT010,1998,Small,Tier 3,Grocery Store,227.7036,13.8,0.107469819,26
NC,Non-Edible,Household,163.821,OUT035,2004,Small,Tier 2,Supermarket Type1,2120.573,5.11,0.034868095,20
FD,Regular,Dairy,43.5744,OUT045,2002,Small,Tier 2,Supermarket Type1,407.4696,8.71,0.046079575,22
FD,Low Fat,Snack Foods,113.6834,OUT013,1987,High,Tier 3,Supermarket Type1,230.3668,7.235,0.058083831,37
FD,Regular,Starchy Foods,89.8804,OUT046,1997,Small,Tier 1,Supermarket Type1,1286.3256,12.3,0.064618976,27
DR,Low Fat,Soft Drinks,93.1146,OUT035,2004,Small,Tier 2,Supermarket Type1,2189.1504,6.96,0.077178965,20
FD,Regular,Fruits and Vegetables,89.6514,OUT049,1999,Medium,Tier 1,Supermarket Type1,1859.5794,18.0,0.142910689,25
DR,Low Fat,Soft Drinks,85.5198,OUT013,1987,High,Tier 3,Supermarket Type1,1744.396,6.28,0.027682047,37
FD,Regular,Breads,158.7578,OUT035,2004,Small,Tier 2,Supermarket Type1,2246.4092,10.5,0.142511272,20
DR,Low Fat,Soft Drinks,171.0106,OUT045,2002,Small,Tier 2,Supermarket Type1,4106.6544,14.15,0.09557165,22
DR,Low Fat,Soft Drinks,47.506,OUT010,1998,Small,Tier 3,Grocery Store,186.424,9.8,0.02316823,26
FD,Regular,Meat,44.7744,OUT013,1987,High,Tier 3,Supermarket Type1,181.0976,15.85,0.061045133,37
FD,Regular,Snack Foods,84.854,OUT045,2002,Small,Tier 2,Supermarket Type1,778.986,10.3,0.011148865,22
FD,Low Fat,Meat,156.2314,OUT046,1997,Small,Tier 1,Supermarket Type1,2947.4966,17.6,0.058091269,27
FD,Regular,Canned,86.4198,OUT027,1985,Medium,Tier 3,Supermarket Type3,1918.8356,13.950000000000001,0.019672774,39
FD,Low Fat,Baking Goods,177.037,OUT013,1987,High,Tier 3,Supermarket Type1,3705.177,10.3,0.078678276,37
FD,Regular,Snack Foods,159.5578,OUT049,1999,Medium,Tier 1,Supermarket Type1,1283.6624,9.195,0.117667492,25
FD,Low Fat,Starchy Foods,261.3252,OUT018,2009,Medium,Tier 3,Supermarket Type2,3410.2276,12.8,0.069902438,15
FD,Regular,Snack Foods,126.7994,OUT035,2004,Small,Tier 2,Supermarket Type1,1284.994,10.0,0.037757166,20
FD,Low Fat,Frozen Foods,40.5822,OUT035,2004,Small,Tier 2,Supermarket Type1,785.644,17.25,0.107021498,20
FD,Regular,Breakfast,49.3008,OUT027,1985,Medium,Tier 3,Supermarket Type3,1518.024,18.725,0.032892112,39
NC,Non-Edible,Household,187.7898,OUT017,2007,Small,Tier 2,Supermarket Type1,2245.0776,20.2,0.100477461,17
NC,Non-Edible,Health and Hygiene,175.2028,OUT035,2004,Small,Tier 2,Supermarket Type1,4427.57,7.5,0.036228067,20
FD,Regular,Breakfast,100.7332,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984,7.895,0.094488485,37
FD,Low Fat,Baking Goods,195.5452,OUT018,2009,Medium,Tier 3,Supermarket Type2,1174.4712,15.75,0.055154296,15
FD,Low Fat,Breakfast,162.8526,OUT019,1985,Small,Tier 1,Grocery Store,493.3578,14.7,0.106907604,39
FD,Regular,Frozen Foods,196.2426,OUT045,2002,Small,Tier 2,Supermarket Type1,2570.6538,13.65,0.073060301,22
NC,Non-Edible,Health and Hygiene,60.6536,OUT035,2004,Small,Tier 2,Supermarket Type1,980.0576,20.1,0.077439606,20
FD,Regular,Frozen Foods,259.7936,OUT018,2009,Medium,Tier 3,Supermarket Type2,2609.936,13.65,0.080968973,15
FD,Regular,Fruits and Vegetables,176.3396,OUT049,1999,Medium,Tier 1,Supermarket Type1,1395.5168,12.3,0.106492562,25
FD,Regular,Canned,109.5228,OUT027,1985,Medium,Tier 3,Supermarket Type3,3426.2068,16.825000000000003,0.139330557,39
FD,Low Fat,Canned,258.3278,OUT046,1997,Small,Tier 1,Supermarket Type1,7028.8506,21.35,0.068822477,27
FD,Regular,Breads,76.3986,OUT013,1987,High,Tier 3,Supermarket Type1,1402.1748,7.72,0.074669288,37
NC,Non-Edible,Household,165.1526,OUT010,1998,Small,Tier 3,Grocery Store,164.4526,12.1,0.025834128,26
FD,Regular,Fruits and Vegetables,159.5578,OUT013,1987,High,Tier 3,Supermarket Type1,2085.9514,14.85,0.035227697,37
NC,Non-Edible,Household,120.5414,OUT019,1985,Small,Tier 1,Grocery Store,365.5242,15.425,0.050901814,39
NC,Non-Edible,Household,231.3668,OUT018,2009,Medium,Tier 3,Supermarket Type2,4607.336,16.0,0.072965144,15
FD,Low Fat,Snack Foods,97.3042,OUT046,1997,Small,Tier 1,Supermarket Type1,1091.2462,8.395,0.039492207,27
FD,Low Fat,Fruits and Vegetables,225.172,OUT035,2004,Small,Tier 2,Supermarket Type1,3395.58,7.365,0.042552205,20
FD,Low Fat,Fruits and Vegetables,89.583,OUT013,1987,High,Tier 3,Supermarket Type1,1797.66,20.5,0.020587886,37
FD,Low Fat,Snack Foods,257.2962,OUT010,1998,Small,Tier 3,Grocery Store,517.9924,18.25,0.130095044,26
FD,Low Fat,Snack Foods,140.2496,OUT027,1985,Medium,Tier 3,Supermarket Type3,4093.3384,12.8625,0.040747616,39
NC,Non-Edible,Household,214.5192,OUT045,2002,Small,Tier 2,Supermarket Type1,2804.3496,7.475,0.013146636,22
FD,Low Fat,Breads,164.6184,OUT045,2002,Small,Tier 2,Supermarket Type1,3797.7232,12.15,0.02176755,22
DR,Low Fat,Soft Drinks,172.0422,OUT018,2009,Medium,Tier 3,Supermarket Type2,5690.5926,7.97,0.055861999999999995,15
FD,Low Fat,Frozen Foods,217.1192,OUT049,1999,Medium,Tier 1,Supermarket Type1,3235.788,15.25,0.08995645,25
FD,Regular,Fruits and Vegetables,225.6062,OUT018,2009,Medium,Tier 3,Supermarket Type2,1579.9434,16.35,0.062665642,15
FD,Low Fat,Baking Goods,158.1604,OUT035,2004,Small,Tier 2,Supermarket Type1,1901.5248,11.1,0.176182345,20
NC,Non-Edible,Health and Hygiene,177.8686,OUT046,1997,Small,Tier 1,Supermarket Type1,4621.9836,11.8,0.022843501,27
FD,Regular,Baking Goods,98.6726,OUT046,1997,Small,Tier 1,Supermarket Type1,782.9808,14.3,0.034411238,27
FD,Regular,Meat,36.6532,OUT017,2007,Small,Tier 2,Supermarket Type1,755.0172,13.65,0.08163629850000001,17
FD,Low Fat,Breads,86.2856,OUT035,2004,Small,Tier 2,Supermarket Type1,1406.1696,16.75,0.128861359,20
FD,Low Fat,Canned,93.1804,OUT049,1999,Medium,Tier 1,Supermarket Type1,1194.4452,16.25,0.078290271,25
FD,Low Fat,Baking Goods,81.2618,OUT035,2004,Small,Tier 2,Supermarket Type1,402.809,18.0,0.008539208,20
FD,Regular,Fruits and Vegetables,125.2678,OUT010,1998,Small,Tier 3,Grocery Store,127.1678,20.2,0.100095288,26
FD,Low Fat,Breads,121.5414,OUT049,1999,Medium,Tier 1,Supermarket Type1,2436.828,15.0,0.046447328,25
FD,Regular,Fruits and Vegetables,122.9072,OUT027,1985,Medium,Tier 3,Supermarket Type3,4532.7664,14.5,0.030794774,39
FD,Regular,Frozen Foods,193.5478,OUT027,1985,Medium,Tier 3,Supermarket Type3,4649.9472,14.0,0.159081735,39
FD,Low Fat,Snack Foods,241.6828,OUT027,1985,Medium,Tier 3,Supermarket Type3,4873.656,13.5,0.034705807,39
FD,Low Fat,Canned,77.2986,OUT017,2007,Small,Tier 2,Supermarket Type1,1246.3776,13.0,0.154487495,17
NC,Non-Edible,Household,262.9594,OUT049,1999,Medium,Tier 1,Supermarket Type1,5233.188,14.65,0.072178679,25
DR,Low Fat,Dairy,153.9998,OUT027,1985,Medium,Tier 3,Supermarket Type3,5229.1932,10.265,0.061686402,39
DR,Low Fat,Hard Drinks,152.2998,OUT045,2002,Small,Tier 2,Supermarket Type1,3075.996,5.88,0.003599378,22
FD,Low Fat,Canned,57.3246,OUT017,2007,Small,Tier 2,Supermarket Type1,1332.2658,12.35,0.026832182,17
NC,Non-Edible,Household,169.6474,OUT017,2007,Small,Tier 2,Supermarket Type1,2526.711,9.0,0.019616991,17
FD,Low Fat,Seafood,158.4604,OUT010,1998,Small,Tier 3,Grocery Store,158.4604,10.395,0.05226427,26
DR,Low Fat,Hard Drinks,111.786,OUT035,2004,Small,Tier 2,Supermarket Type1,1697.79,10.195,0.112203445,20
FD,Low Fat,Fruits and Vegetables,115.7518,OUT027,1985,Medium,Tier 3,Supermarket Type3,5351.0346,9.945,0.171761077,39
NC,Non-Edible,Health and Hygiene,158.9604,OUT045,2002,Small,Tier 2,Supermarket Type1,1743.0644,9.695,0.114170506,22
FD,Regular,Baking Goods,48.8034,OUT046,1997,Small,Tier 1,Supermarket Type1,340.2238,19.35,0.082266419,27
FD,Regular,Snack Foods,146.6102,OUT018,2009,Medium,Tier 3,Supermarket Type2,2770.3938,16.7,0.038685176,15
FD,Low Fat,Frozen Foods,128.4678,OUT046,1997,Small,Tier 1,Supermarket Type1,508.6712,5.985,0.095795326,27
NC,Non-Edible,Household,103.7964,OUT010,1998,Small,Tier 3,Grocery Store,210.3928,8.85,0.026814124,26
FD,Low Fat,Frozen Foods,180.266,OUT046,1997,Small,Tier 1,Supermarket Type1,1617.894,15.7,0.045203854,27
FD,Low Fat,Breads,198.8742,OUT046,1997,Small,Tier 1,Supermarket Type1,5773.1518,12.5,0.020697723,27
NC,Non-Edible,Health and Hygiene,65.6168,OUT018,2009,Medium,Tier 3,Supermarket Type2,383.5008,19.35,0.027827268,15
FD,Regular,Breads,79.8986,OUT045,2002,Small,Tier 2,Supermarket Type1,1090.5804,7.72,0.074883035,22
FD,Low Fat,Meat,162.1578,OUT046,1997,Small,Tier 1,Supermarket Type1,1283.6624,17.2,0.156298858,27
NC,Non-Edible,Household,166.5474,OUT027,1985,Medium,Tier 3,Supermarket Type3,4379.6324,15.12375,0.019412192,39
FD,Low Fat,Breads,125.7046,OUT027,1985,Medium,Tier 3,Supermarket Type3,3237.1196,13.0475,0.105324246,39
FD,Regular,Snack Foods,163.9842,OUT019,1985,Small,Tier 1,Grocery Store,331.5684,10.97125,0.019227816,39
FD,Low Fat,Frozen Foods,208.3954,OUT010,1998,Small,Tier 3,Grocery Store,1041.977,8.895,0.044093978,26
FD,Regular,Baking Goods,195.311,OUT045,2002,Small,Tier 2,Supermarket Type1,3338.987,20.2,0.117599259,22
FD,Low Fat,Fruits and Vegetables,120.0756,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.3364,20.5,0.036140297,27
FD,Low Fat,Snack Foods,165.2868,OUT013,1987,High,Tier 3,Supermarket Type1,3111.9492,17.6,0.104791689,37
FD,Low Fat,Baking Goods,106.8622,OUT049,1999,Medium,Tier 1,Supermarket Type1,2011.3818,11.15,0.057021156,25
NC,Non-Edible,Household,121.9098,OUT027,1985,Medium,Tier 3,Supermarket Type3,3374.2744,15.375,0.026058181,39
FD,Regular,Snack Foods,167.2816,OUT045,2002,Small,Tier 2,Supermarket Type1,2013.3792,19.6,0.12829573,22
FD,Regular,Frozen Foods,147.7102,OUT017,2007,Small,Tier 2,Supermarket Type1,1895.5326,10.895,0.03263762,17
DR,Low Fat,Hard Drinks,114.2492,OUT017,2007,Small,Tier 2,Supermarket Type1,1853.5872,13.85,0.034765901,17
FD,Low Fat,Baking Goods,159.7604,OUT017,2007,Small,Tier 2,Supermarket Type1,2693.8268,15.1,0.095696334,17
NC,Non-Edible,Health and Hygiene,125.2362,OUT046,1997,Small,Tier 1,Supermarket Type1,1384.1982,15.0,0.071371458,27
FD,Low Fat,Fruits and Vegetables,179.9318,OUT018,2009,Medium,Tier 3,Supermarket Type2,2706.477,12.85,0.022696131,15
FD,Regular,Frozen Foods,194.1478,OUT010,1998,Small,Tier 3,Grocery Store,1162.4868,16.85,0.267565911,26
DR,Low Fat,Soft Drinks,44.477,OUT013,1987,High,Tier 3,Supermarket Type1,865.54,15.5,0.053327763,37
FD,Regular,Snack Foods,41.048,OUT035,2004,Small,Tier 2,Supermarket Type1,479.376,15.85,0.007145063,20
FD,Low Fat,Snack Foods,174.837,OUT017,2007,Small,Tier 2,Supermarket Type1,5469.547,21.2,0.071076055,17
FD,Low Fat,Frozen Foods,148.3392,OUT035,2004,Small,Tier 2,Supermarket Type1,3877.6192,13.35,0.139426044,20
DR,Regular,Soft Drinks,46.6086,OUT035,2004,Small,Tier 2,Supermarket Type1,624.5204,6.11,0.151925271,20
NC,Non-Edible,Household,44.906,OUT049,1999,Medium,Tier 1,Supermarket Type1,652.484,13.0,0.099479703,25
FD,Low Fat,Snack Foods,118.9124,OUT027,1985,Medium,Tier 3,Supermarket Type3,2844.2976,10.808333333333334,0.045900448,39
FD,Low Fat,Canned,266.5884,OUT019,1985,Small,Tier 1,Grocery Store,1324.942,8.616666666666667,0.21799414,39
FD,Low Fat,Canned,115.6808,OUT049,1999,Medium,Tier 1,Supermarket Type1,1406.1696,6.425,0.010454459,25
FD,Low Fat,Snack Foods,195.111,OUT027,1985,Medium,Tier 3,Supermarket Type3,5303.097,9.2125,0.172641213,39
FD,Low Fat,Baking Goods,124.6388,OUT045,2002,Small,Tier 2,Supermarket Type1,2105.2596,12.0,0.075701524,22
DR,Low Fat,Soft Drinks,120.344,OUT049,1999,Medium,Tier 1,Supermarket Type1,3835.008,7.535,0.081914677,25
FD,Low Fat,Fruits and Vegetables,190.9162,OUT049,1999,Medium,Tier 1,Supermarket Type1,5195.2374,7.68,0.071010513,25
FD,Low Fat,Fruits and Vegetables,48.6034,OUT045,2002,Small,Tier 2,Supermarket Type1,194.4136,14.7,0.072444983,22
FD,Low Fat,Dairy,263.0226,OUT013,1987,High,Tier 3,Supermarket Type1,6079.4198,10.3,0.069981909,37
FD,Regular,Fruits and Vegetables,76.2012,OUT017,2007,Small,Tier 2,Supermarket Type1,1669.8264,13.8,0.06457046,17
FD,Low Fat,Canned,114.715,OUT035,2004,Small,Tier 2,Supermarket Type1,815.605,10.1,0.024159767,20
FD,Low Fat,Fruits and Vegetables,64.251,OUT017,2007,Small,Tier 2,Supermarket Type1,1328.271,7.785,0.089210159,17
DR,Low Fat,Dairy,54.893,OUT017,2007,Small,Tier 2,Supermarket Type1,679.116,13.8,0.097611115,17
NC,Non-Edible,Health and Hygiene,81.7618,OUT018,2009,Medium,Tier 3,Supermarket Type2,966.7416,11.8,0.058975504,15
NC,Non-Edible,Household,171.1106,OUT017,2007,Small,Tier 2,Supermarket Type1,3593.3226,10.5,0.027430696,17
FD,Regular,Snack Foods,58.7588,OUT019,1985,Small,Tier 1,Grocery Store,400.8116,15.1,0.033123018500000004,39
DR,Low Fat,Hard Drinks,124.2362,OUT045,2002,Small,Tier 2,Supermarket Type1,1887.543,19.7,0.038815341,22
FD,Low Fat,Dairy,98.441,OUT019,1985,Small,Tier 1,Grocery Store,96.541,18.166666666666664,0.152632413,39
FD,Low Fat,Breads,167.1184,OUT027,1985,Medium,Tier 3,Supermarket Type3,2476.776,16.633333333333333,0.021618297,39
FD,Regular,Meat,134.4942,OUT018,2009,Medium,Tier 3,Supermarket Type2,1854.9188,15.1,0.096491904,15
DR,Low Fat,Soft Drinks,74.9696,OUT017,2007,Small,Tier 2,Supermarket Type1,2162.5184,16.2,0.033568871,17
